text_clean,label
esos delincuentes tienen el respaldo del pc rd pues son una creacion ficticia para la eleccion d constituyentes algo como partido instrumental ej el ppd d r lagos x eso nadie los sacara d ahi menos la derecha q esta hibrida,0
se merecía de puta y no quiere que le metan la verga jajaja no mamen,1
por puto twitter com ielpsicopata__,1
ah re tarado era,0
me meto a ranked por la noche y solo me tocan putos moros gritando y pusheando vaya puto meme,1
rutatrump esto ya es de risa afroamericanos que dicen de trump que no es racista venga hasta luegi amigos,0
que cínico hablando de algo que seguramente no ha vivido deja la hipocresía amigo que tú no has vivido nunca la situación del venezolano y en este país ya hay personas que no comen sino solo una vez al día y teniendo a un presidente de derecha,0
malisimos los temas arabe de ecko y cuando te besé de paulo londra y becky g,0
pero mira que hdp estos rojos de podemos haciendo negocios con un gobierno asesino y dictatorial como el de maduro elcascabel27j link,1
no pudiste buscar una mujer exitosa para tu ejemplo por qué ese ninguneo de género siempre validando al patriarcado link,0
39 me considero género no binario y mis pronombres son ella elle,0
elcascabel01a se que voy tarde pero dedicado a la idiota rubia que está en la tertulia estoy fuera de españa en una ciudad del sur esto está lleno de subsaharianos y no digo nada de lo que parece a los 4k de inmigrantes lo llevaba a su barrio y después hablamos,1
fui buena con un montón de personas que no se lo merecian a partir de hoy voy a ser mucho más hija de puta con todos,0
bolsonaro tilda a greta thunberg de mocosa y ella pone el calificativo en su cuenta twitter link,0
cinder en sl1 no upgrades me tiene hasta los cojones que pereza me cago en tó nse me ha curao 6 veces me quedo sin resinas sin papeles y sin na de na y venga soulmas con lanza y cimitarra venga media hora de combate que puto pesaooooo nmañana se abre,0
cállate perra por un partido no hay vergüenza para alguien que lleva 5 titulos,1
hay que volver al siglo xvii las brujas se han vuelto feminazis,1
mmm espera cómo dices link,0
si hay consulta de bases votaré no ha estar con un iscariote facha y fake como es page no es digno de estár de presidente,1
necesito empezar a seguir a mas onces chilenos sigo de todas partes menos de mi tierra we vote for premiosmtvmiaw mtvlakpoptwice,0
a mi me sorprende cómo una izquierda infantilizada se victimiza cierta gente se suma viendo faltas dónde no la hay pudores dónde no los hay y mmoralinas rascas no me molesta q oliva se victimice solo demuestra q será desastre pestilente link,1
deseamos un felizmiércoles a más de 100 inmigrantes que saltan la valla de ceuta link,0
no es porque piense que se irán sino porque mereces un castigo por ser tan puta,1
se ha muerto mi perra y no estoy para aguantar tonterías,0
gracias payaso de mierda link,0
qué es lo más turbio que vieron alguna vez por la calle yo a dos árabes vestidos así de blanco e igualitos a bin laden cagándose a trompadas en frente al hospital fernández uno de ellos con una cadena en la mano,0
jajaja que hija de puta canto hermoso callate,1
los venezolanos llamamos ladrones a los chinos que comprar bachaqueado o robado no hacen facturas al cliente para evadir impuestos igualmente a los arabes explotadores y vagos que no hacen nada de resto malagente feos y vagos podemos ser unos cuantos venezolanos link,1
un regalito del arbitro para los colombianos colargxtntsports link,0
el odio podemita a amancio ortega les sale sobre todo cuando hace donaciones o caridades millonarias se les ve link,0
por favor que alguien les avise que delincuentes asesinaron a una detective y hasta ahora han guardado silencio,0
comentario xenófobo he dado opciones idiota si no entiendo no aprendo o me aguanto concursas en españa habla castellano final1ghvip5 link,1
no entra más a sudaka y si entra es pollo cortaaaaa,1
me preocupa que llamen venezolanas a mi papa n,1
es negrata y tonto vete a tu puto pas desgraciado,1
oye que está bonito el keno mena ctm link,0
el pide la anulación de todas las condenas del franquismo incluida la pena de muerte de lluís companys link,0
que los manden a su puta tierra haber si allí son capaces de rechistar ya está bien de tantas tonterías coño,0
tenemos tal retraso que nos importa mas una puta polémica arbitral que un caso de maltrato o un nazi que puto asco de país no me canso,0
puig es uno de los elementos más sensatos del gobierno catalán imagínense cómo son el resto declaró lambán a link,0
cuando franco vivía ningún inmigrante se hubiera atrevido a tocar a la guardia civil a cruzar la frontera o a ser un ilegal en barcelona cuando franco éramos españa,1
esta bien uno puede gastar en lo que quiera el mes pasado fui por los audífonos sony con cancelación de ruido que son la última chupá del mate buenos buenos,0
tienes razón mano saludos de un venezolano en chile,0
tal vez da por hecho que franquismo y constitución son lo mismo,0
te lo tenías guardado a kevin zorra callada,1
50 años han pasado y nuestros comunistas aún no reconocen que recibían financiamiento de la kgb y hablan de intromisión de países extranjeros cuando ellos eran manejados por el comunismo asesino de la ex urss y más 2012 12 palos verdes de maduro a nuestro pc quien este libre,0
esa karajita tiene cara e loca,1
el problema no es que indocumentados como tú afirmen lo que afirman lo grave es que los responsables de esas órdenes y la cúpula de entonces del partido podrido lo sabía perfectamente usó a las víctimas para una batalla política y a sabiendas de que estaban mintiendo,0
jejejeje podemos rojos de mierda maricones jejejeje link,1
que no por que eres tan puta zorra mentirosa cualquier user chica es mas juguetona que tu puta monja bueno suele pasar yo no busco ser juguetona link,1
ultima hora el ministro del interior grande marlaska ha dicho a los guardias civiles de ceuta que cuando salte la valla el negro del whatsapp que lo detengan y lo trasladen inmediatamente a su domicilio en madrid,1
nefasto nido de ratas comunistas de la en vez de condenar a uno de los asesinos más crueles de la historia lo ensalza y celebra así con estos hipócritas miserables,0
ya pero es que tú por tus twitts y retwitts encajas perfectamente en la definición de fascista de la wikipedia,0
esto quieren en ecuador las silvites feminazis link,1
reclama la retirada del monolito franquista de son servera link,0
cállate perra hasta el casino te controla,1
no confundir normas obligatorias para todos en algunos países como el velo de las mujeres entre los musulmanes o el entrar sin zapatos en las mesquitas con prácticas no obligatorias ni siquiera para los creyentes como comulgar confesarse o santiguarse link,0
los 116 inmigrantes que saltaron ayer la valla de ceuta han sido expulsados primera buena decisión del gobierno control de inmigración ilegal y más si es violenta,0
menudo cachondeo los refugiados se van de vacaciones a sus peligrosos países con las ayudas públicas que reciben link,1
oye picante qliao pon en tabla el retiro del 100 la plata noe s tuya ctm link,0
porque la reportera es satanás la zorra de la novia es link,1
cuantos extranjeros indigentes se beneficiarán del patrimonio fiscal de los chilenos,0
los gibraltareños donde más lazos y familia directa tienen es en la provincia de cádiz,0
esto se soluciona poniendo más cámaras que controlen los delitos de lgtbifobia y más agentes violetas y suerte que el vigilante es latinoamericano que sino lo acusaria de racista link,0
además te lo digo artiro no soy de tu pueblo eso es palabras que usan los comunistas el 73 el borrado de allende decía el pueblo y nos tenía cagado de hambre viejo borracho,0
q llegue el domingo para que los santiaguinos puedan votar por gobernador y se dejen de hinchar las pelotas q elección más intrascendente como los superclasicos de los últimos 10 años los inflan como la final del mundo y son una siesta,0
una mujer tan lista tan lista tan lista que todo el mundo le llamaba paco,1
el venezolano que comenta en directv sabe más de mamar que de fútbol devuélvanme a varsky,0
digo si fuera mujer yo estaría muy buena asi que queda a discución link,0
callate tu puta,1
hey fonsi que verga queres demi la puta madre ya pasó callate,0
jadue respira fachos pobres noooo los comunistas van a acabar con el país nunca más un gobierno comunista en chile los comunistas se comen las guaguas esto es acabo de mundo no a la expropiación vamos a ser todos pobres porque obvio ahora somos todos ricos,0
para podemos todos son fascistas menos ellos igual si pensaran un poco se darían cuenta de lo raro que resulta,0
arranca el proyecto de costa de marfil n n nya han llegado nuestras voluntarias itziar crespo y ana laga junto con la coordinadora y amiga de ipo coop urgell poch a costa de marfil después de un día de viajes link,0
que te lo crees tú loca de mierda izquierdista la izquierda siempre genocida,1
a mi vecina nomas se le ocurre tener gallinas y que el gallo a esta hora no me deje dormir callate la puta madre a link,0
cuánto descaro el del bizco gordo este,1
sonya porque tuviste que morir ptmr te odio pendeja tenías que quedarte callada zorra sin alma link,1
los comunistas han pasado de disparar a los que huyendo saltaban el muro en berlín a si eres subsahariano darte paguita,1
así son estas feminazis quieren deformar nuestro hermoso idioma,1
sorry karina no estoy pa candidatos cirqueros q se juntan con payasos no iré a votar esta vez por ti como si lo hice hace unas semanas,0
cuando veas a una mujer musulmana piensa que es una mujer doblemente discriminada por los suyos y por los demás,0
partió escuela mujer emprende con 90 empresarias de distintos puntos de la región link vía angamos antofagasta calama taltal mejillones tocopilla sierragorda link,0
tengo una paja enorme de hacerme algo de comer ayua toy comiendo como el pico,0
la indignación es por el castigo excesivo de 38 años no por la condena sobretodo sabiendo en qué plan iba la chica siempre cuentas las cosas a medias y eso porque eres un agitador activista te da igual la verdad,0
yo ya no sé como explicarle a mi padre que no existe el término feminazi,0
